id, retning, from address,from nr, from zip, from lon, from lat, to address,to nr, to zip, to lon, to lat, fejlkode, rutenavn, meter, sekunder, hastighed, sek ved std hastighed
518,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,0,Guldbergsgade,5800,1565,13.341853035143771,1273
519,arbejde > hjem,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Gothersgade,5804,1564,13.359590792838874,1274
520,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,0,Guldbergsgade,6885,1851,13.390599675850892,1511
521,arbejde > hjem,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Gothersgade,6886,1845,13.43609756097561,1511
522,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Njalsgade,104,2300,55.6614798739102,12.587573985937,0,Rantzausgade,6033,1652,13.146973365617434,1324
523,arbejde > hjem,Njalsgade,104,2300,55.6614798739102,12.587573985937,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,H.C. Andersens Boulevard,5968,1588,13.529471032745592,1310
524,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,0,Gothersgade,6432,1741,13.299942561746123,1411
525,arbejde > hjem,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,H.C. Andersens Boulevard,6507,1717,13.643098427489809,1428
526,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,0,Rantzausgade,9626,2534,13.675453827940016,2113
527,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Ørestads Boulevard,9542,2465,13.935578093306288,2094
528,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Ægirsgade,3617,994,13.09979879275654,793
529,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Gyldenløvesgade,3612,976,13.322950819672132,792
530,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Tagensvej,2586,672,13.853571428571428,567
531,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Øster Søgade,2625,707,13.366336633663368,576
532,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,Bülowsvej,6485,1714,13.620770128354726,1423
533,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Enghavevej,6470,1704,13.669014084507042,1420
534,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Nørrebrogade,3802,1009,13.565113974231913,834
535,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,H.C. Ørsteds Vej,3826,1014,13.583431952662721,839
536,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Frederikssundsvej,3252,839,13.953754469606675,713
537,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Frederikssundsvej,3309,874,13.62974828375286,726
538,hjem > arbejde,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,Amagerbrogade,141,230,55.65638,12.6095,0,Gothersgade,6824,1836,13.380392156862746,1497
539,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Ægirsgade,53,2200,55.7002784796429,12.5474128317663,0,Amagerbrogade,6828,1835,13.395531335149863,1498
540,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Børsgade,4939,1381,12.875018102824042,1084
541,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Strandgade,4934,1358,13.07982326951399,1083
542,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Baggesensgade,2134,631,12.174960380348653,468
543,arbejde > hjem,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Frederiksborggade,2159,632,12.298101265822785,473
544,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Strandgade,36,1401,55.6746537516726,12.5910722960965,0,Rantzausgade,3731,1073,12.51780055917987,819
545,arbejde > hjem,Strandgade,36,1401,55.6746537516726,12.5910722960965,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Børsgade,3726,1053,12.738461538461538,817
546,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,0,Baggesensgade,3193,918,12.52156862745098,700
547,arbejde > hjem,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Gothersgade,3218,919,12.605875952121872,706
548,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Bredgade,65,1260,55.6864516275093,12.5918389699654,0,Gothersgade,3696,1046,12.720458891013385,811
549,arbejde > hjem,Bredgade,65,1260,55.6864516275093,12.5918389699654,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Fredericiagade,3598,1000,12.9528,789
550,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,0,Rantzausgade,1991,593,12.087015177065767,437
551,arbejde > hjem,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Gyldenløvesgade,1987,578,12.375778546712803,436
552,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,0,Jagtvej,4772,1265,13.580395256916995,1047
553,arbejde > hjem,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Silkeborggade,4581,1255,13.140717131474105,1005
554,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,0,Øster Voldgade,4444,1243,12.87079646017699,975
555,arbejde > hjem,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Folke Bernadottes Allé / O2,4462,1236,12.996116504854369,979
556,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,0,Kapelvej,2792,790,12.723037974683546,612
557,arbejde > hjem,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Blegdamsvej,2814,773,13.10530401034929,617
558,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,0,Hans Egedes Gade,2363,631,13.481458003169573,518
559,arbejde > hjem,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,{highway:cycleway},2327,631,13.276069730586372,510
560,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,0,Kapelvej,1453,428,12.221495327102804,318
561,arbejde > hjem,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Møllegade,1431,405,12.72,314
562,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,0,Hans Tavsens Gade,799,246,11.692682926829269,175
563,arbejde > hjem,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Griffenfeldsgade,799,240,11.985,175
564,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Tagensvej,101,2200,55.7034163747071,12.5471585742071,0,{highway:cycleway},2253,615,13.18829268292683,494
565,arbejde > hjem,Tagensvej,101,2200,55.7034163747071,12.5471585742071,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Tagensvej,2278,624,13.142307692307693,500
566,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,0,Rantzausgade,2120,618,12.349514563106796,465
567,arbejde > hjem,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Vester Søgade,2116,617,12.346191247974069,464
568,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,0,Bülowsvej,3943,1078,13.167717996289426,865
569,arbejde > hjem,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Valby Langgade,3920,1069,13.201122544434051,860
570,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,0,Bülowsvej,4622,1216,13.683552631578948,1014
571,arbejde > hjem,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Valby Langgade,4468,1204,13.359468438538206,980
572,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Sallingvej,11,2720,55.6940248140349,12.5091472508974,0,Borups Allé,2953,795,13.372075471698112,648
573,arbejde > hjem,Sallingvej,11,2720,55.6940248140349,12.5091472508974,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Hillerødgade,2905,770,13.581818181818182,637
574,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,0,Lundtoftegade,3231,852,13.652112676056339,709
575,arbejde > hjem,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Mjølnerparken,3270,873,13.484536082474227,717
576,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Tuborgvej,164,2400,55.7216971828607,12.543236519761,0,Lundtoftegade,4603,1219,13.593765381460214,1010
577,arbejde > hjem,Tuborgvej,164,2400,55.7216971828607,12.543236519761,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Tuborgvej / O2,4643,1254,13.329186602870813,1019
578,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,0,Rantzausgade,4488,1309,12.342857142857142,985
579,arbejde > hjem,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Amager Boulevard,4470,1234,13.040518638573744,981
580,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,0,Amager Boulevard,5573,1595,12.578557993730408,1223
581,arbejde > hjem,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Amager Boulevard,5553,1516,13.186543535620054,1218
582,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Njalsgade,104,2300,55.6614798739102,12.587573985937,0,Rantzausgade,4430,1286,12.401244167962675,972
583,arbejde > hjem,Njalsgade,104,2300,55.6614798739102,12.587573985937,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,H.C. Andersens Boulevard,4365,1232,12.75487012987013,958
584,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,0,Rantzausgade,4901,1410,12.513191489361702,1075
585,arbejde > hjem,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Emil Holms Kanal,4904,1360,12.981176470588236,1076
586,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,0,Myggenæsgade,8022,2168,13.320664206642068,1760
587,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Ørestads Boulevard,7939,2109,13.551635846372688,1742
588,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Rantzausgade,2013,627,11.557894736842107,441
589,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,H.C. Andersens Boulevard,2009,620,11.665161290322581,441
590,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Stengade,1939,571,12.224868651488617,425
591,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Nørrebrogade,1964,568,12.447887323943663,431
592,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,H.C. Ørsteds Vej,4887,1355,12.983911439114392,1072
593,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Enghavevej,4973,1348,13.281008902077152,1091
594,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Rantzausgade,2223,646,12.388235294117647,487
595,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,H.C. Ørsteds Vej,2223,657,12.18082191780822,487
596,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Borups Allé,4150,1109,13.471596032461678,910
597,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Frederikssundsvej,4132,1092,13.621978021978022,907
598,hjem > arbejde,Struenseegade,30,2200,55.6880247447352,12.5480796486809,Amagerbrogade,141,230,55.65638,12.6095,0,Amager Boulevard,5512,1580,12.558987341772152,1209
599,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Struenseegade,30,2200,55.6880247447352,12.5480796486809,0,Amagerbrogade,5495,1505,13.144186046511628,1206
600,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Tietgensgade,4179,1118,13.456529516994634,917
601,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Strandgade,4202,1155,13.097142857142858,922
602,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Istedgade,2167,602,12.958803986710963,475
603,arbejde > hjem,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Studiestræde,2087,618,12.157281553398057,458
604,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Strandgade,36,1401,55.6746537516726,12.5910722960965,0,Tietgensgade,2971,811,13.188162762022195,652
605,arbejde > hjem,Strandgade,36,1401,55.6746537516726,12.5910722960965,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Børsgade,2994,851,12.66556991774383,657
606,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,0,Tietgensgade,2447,690,12.76695652173913,537
607,arbejde > hjem,Holmens Kanal,18,1060,55.6774558859942,12.5845974425978,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Stormgade,2470,719,12.367176634214188,542
608,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Bredgade,65,1260,55.6864516275093,12.5918389699654,0,Tietgensgade,3642,1007,13.020059582919563,799
609,arbejde > hjem,Bredgade,65,1260,55.6864516275093,12.5918389699654,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Bredgade / O2,3641,1025,12.787902439024391,799
610,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,0,Istedgade,1882,527,12.856166982922202,413
611,arbejde > hjem,Sankt Peders Stræde,2,1453,55.679870803049,12.570862611742,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Sankt Peders Stræde,1743,549,11.429508196721313,382
612,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,0,Øster Søgade,5991,1573,13.711125238397965,1315
613,arbejde > hjem,Sundkrogsgade,7,2100,55.7102250385094,12.5928069484879,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Østbanegade,5825,1568,13.373724489795919,1278
614,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,0,Nørre Voldgade,4741,1294,13.189799072642968,1040
615,arbejde > hjem,Dampfærgevej,29,2100,55.6994002178611,12.5949703297449,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Øster Voldgade,4587,1285,12.850739299610895,1006
616,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,0,Vester Søgade,4202,1101,13.739509536784743,922
617,arbejde > hjem,Østerbrogade,41,2100,55.7003799229605,12.5772081465991,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Øster Søgade,4037,1091,13.320989917506875,886
618,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,0,Vodroffsvej,4259,1154,13.28630849220104,934
619,arbejde > hjem,Universitetsparken,2,2100,55.7028026833825,12.5613866756584,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,{highway:cycleway},4037,1124,12.929893238434163,886
620,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,0,Vodroffsvej,3356,915,13.203934426229509,736
621,arbejde > hjem,Nørre Allé,41,2200,55.6947790782764,12.5610434646087,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Peblinge Dossering,3141,898,12.591982182628064,689
622,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,0,Vodroffsvej,2747,752,13.150531914893618,603
623,arbejde > hjem,Nørrebrogade,58,2200,55.6899917107253,12.5556693967876,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Griffenfeldsgade,2611,759,12.384189723320159,573
624,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Tagensvej,101,2200,55.7034163747071,12.5471585742071,0,Vodroffsvej,4631,1239,13.455690072639227,1016
625,arbejde > hjem,Tagensvej,101,2200,55.7034163747071,12.5471585742071,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Guldbergsgade,4440,1236,12.932038834951458,974
626,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,0,Istedgade,675,195,12.461538461538462,148
627,arbejde > hjem,Vesterbrogade,20,1620,55.6731121121025,12.5588792863872,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Vesterbrogade,502,187,9.664171122994652,110
628,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,0,Istedgade,3083,810,13.702222222222222,676
629,arbejde > hjem,Valby Langgade,68,2500,55.6662540484964,12.5137360161091,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Valby Langgade,2953,818,12.996088019559902,648
630,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,0,Sønder Boulevard,3238,827,14.09528415961306,710
631,arbejde > hjem,Gammel Køge Landevej,39,2500,55.6589883509109,12.5150578829606,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Vigerslev Allé,3236,871,13.374971297359359,710
632,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Sallingvej,11,2720,55.6940248140349,12.5091472508974,0,Vodroffsvej,4920,1301,13.614142966948501,1080
633,arbejde > hjem,Sallingvej,11,2720,55.6940248140349,12.5091472508974,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Nyelandsvej,4599,1269,13.046808510638298,1009
634,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,0,Rantzausgade,5725,1504,13.70345744680851,1256
635,arbejde > hjem,Bispebjerg Bakke,21,2400,55.711816421815,12.541642859755,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Lundtoftegade,5548,1538,12.986215864759428,1217
636,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Tuborgvej,164,2400,55.7216971828607,12.543236519761,0,Vodroffsvej,6908,1843,13.493651654910472,1516
637,arbejde > hjem,Tuborgvej,164,2400,55.7216971828607,12.543236519761,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Lersø Parkallé,6689,1841,13.080065181966322,1468
638,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,0,Tietgensgade,3564,1009,12.71595639246779,782
639,arbejde > hjem,Amagerbrogade,41,2300,55.6642117330896,12.6009779991059,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Amager Boulevard,3609,1016,12.787795275590552,792
640,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,0,Tietgensgade,4649,1295,12.923861003861004,1020
641,arbejde > hjem,Øresundsvej,49,2300,55.6605292842964,12.6134727292807,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Amager Boulevard,4692,1298,13.013251155624037,1029
642,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Njalsgade,104,2300,55.6614798739102,12.587573985937,0,Skelbækgade,3148,905,12.52243093922652,691
643,arbejde > hjem,Njalsgade,104,2300,55.6614798739102,12.587573985937,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,{highway:footway},3248,974,12.004928131416838,712
644,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,0,Skelbækgade,3238,912,12.781578947368422,710
645,arbejde > hjem,Kaj Munks Vej,3,2300,55.6586791992504,12.5912429891562,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,{highway:footway},3339,975,12.328615384615384,732
646,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,0,{highway:footway},6123,1633,13.498346601347214,1344
647,arbejde > hjem,Ørestads Boulevard,88,2300,55.6300408608624,12.5791309668835,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Ørestads Boulevard,6272,1709,13.211936805149211,1376
648,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,0,Istedgade,1294,378,12.323809523809524,284
649,arbejde > hjem,H. C. Andersens Boulevard,18,1553,55.67534,12.56802,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Vesterbrogade,1203,409,10.58875305623472,264
650,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,0,Vester Farimagsgade,2515,692,13.083815028901734,552
651,arbejde > hjem,Øster Farimagsgade,5,1353,55.68724418275476,12.570408582687378,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Nørre Farimagsgade,2379,693,12.358441558441559,522
652,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,A. C. Meyers Vænge,15,2450,55.65047,12.54293,0,Sønder Boulevard,3130,839,13.430274135876044,687
653,arbejde > hjem,A. C. Meyers Vænge,15,2450,55.65047,12.54293,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Enghavevej,3114,874,12.82654462242563,683
654,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,0,Matthæusgade,1091,310,12.669677419354839,239
655,arbejde > hjem,Vesterbrogade,118,1620,55.671343910241966,12.544192671775818,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Vesterbrogade,874,279,11.27741935483871,191
656,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,0,Vodroffsvej,6346,1688,13.534123222748814,1393
657,arbejde > hjem,Frederikssundsvej,154,2700,55.70461004233996,12.499748468399048,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Nyelandsvej,6237,1676,13.39689737470167,1369
658,hjem > arbejde,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,Amagerbrogade,141,230,55.65638,12.6095,0,Amager Boulevard,4588,1280,12.90375,1007
659,arbejde > hjem,Amagerbrogade,141,230,55.65638,12.6095,Absalonsgade,26,1658,55.6704320909449,12.5546556715143,0,Amagerbrogade,4634,1287,12.962237762237763,1017
660,hjem > arbejde,Mozartsvej,20,2450,55.6484902329149,12.5305337060528,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,0,Vasbygade / O2,6563,1764,13.393877551020408,1440
661,arbejde > hjem,Danneskiold-Samsøes Allé,41,1434,55.680538155828,12.6037197815902,Mozartsvej,20,2450,55.6484902329149,12.5305337060528,0,Strandgade,6601,1766,13.456172140430352,1449
662,hjem > arbejde,Mozartsvej,20,2450,55.6484902329149,12.5305337060528,Nørre Voldgade,56,1358,55.6820577837877,12.5704611697303,0,Enghavevej,5319,1425,13.437473684210525,1167
